time,user,sentiment,text
2/18/15 8:53,0xjared,neutral,@JetBlue Iâ€™m getting an â€œit dependsâ€ù vibe. Fair enough!
2/18/15 8:53,cristinaroe,positive,@JetBlue #flyfi thank you! Seattle and #UDUB here we come! @cameron__roe http://t.co/kbHYM5GkAP
2/18/15 8:51,History_Dork,positive,@JetBlue @Cayman_Islands  I know that bar :)  Wish I was there now!
2/18/15 8:40,SullyinVA,positive,@JetBlue had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!
2/18/15 8:36,JetBlueNews,neutral,@JetBlue to Increase Charter Service to Cuba - #Travel Agent http://t.co/lYQrb4HCYU
2/18/15 8:34,jos114,positive,@JetBlue you guys continue to impress. Your crew @ MCO gate 4helped our family with seat issues. #professional
2/18/15 8:29,cristinaroe,positive,@JetBlue loving the free #wifi and #legroom âœˆï¸è #SeattleBound
2/18/15 8:24,duendecillita,negative,"@JetBlue you are missing the point. The flight left an hour Late Flight. Why are you allowed to be that Late Flight, and still charge me $50 and 10hrs?"
2/18/15 8:14,superhilarious,neutral,@JetBlue can I get some more leg room tonight B6 304
2/18/15 8:12,dweezie520,negative,@JetBlue 2nd time flying jetblue this year and my armrest TV controller doesn't work agian!!and that's the main reason I fly jetblue _Ÿ˜”_Ÿ˜“_Ÿ˜_
2/18/15 8:12,vincenzolandino,negative,"It's on me, @JetBlue! That's not what you said last night, though... :("
2/18/15 8:06,AlwaysTicosGirl,negative,@JetBlue @Cinnabon the two of you should team up to serve cinnabons on the flights!!!! #BonsInTheSky
2/18/15 8:02,Rytroup,positive,@JetBlue anything for you. #flyfi http://t.co/8jceDiKY9U
2/18/15 7:57,PaulRivera88,negative,@JetBlue hey you guys remembered lol! But now my BOS flights delayed... And turn the heat down in T5 it feels hotter than PR.
2/18/15 7:50,phil0616,positive,@JetBlue thanks
2/18/15 7:36,JetBlueNews,neutral,@JetBlue Celebrates 15-Year Anniversary With New Livery - @CNNMoney http://t.co/p7skxZVe1A
2/18/15 7:27,duendecillita,negative,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone."
2/18/15 7:26,duendecillita,negative,@JetBlue and the 20min line I stood in to drop my bag off?
2/18/15 7:26,michaelpweaver,positive,@JetBlue credit to you for replying.  Iâ€™ll look forward to hopefully one of those 103 on my flight home tonight :)
2/18/15 7:18,SweetLilYou,positive,"@JetBlue Great flight, as always! Thank you to the great crew on flight 475! #travel #jetblue"
2/18/15 7:15,duendecillita,negative,"@JetBlue got txt  40min after sched dpt, saying plane had just arrived @ JFK. Late Flightr txt w/ dpt gate change. Then 9:04 dpt for 7:40 flight."
2/18/15 7:07,duendecillita,negative,@JetBlue I was not allowed to drop my bag off for my flight that I was running 10min Late Flight for. Turns out it left over an hour Late Flight.
2/18/15 7:06,Paul_Conn,positive,@JetBlue you're killing me now. :-) You got me! #smitten #trueblue
2/18/15 6:48,fatlifeguard,negative,@JetBlue my son left his iPad on flight 1401 from JFK to FLL on Monday. I called and left message and have no heard back. Seat 25A.
2/18/15 6:37,Paul_Conn,positive,.@JetBlue 4 min response time. I'm impressed! I'm in. It's official.  :-) #trueblue  JetBlue gets social.
2/18/15 6:19,kessler,positive,@JetBlue thanks for listening. Doesn't mean I don't appreciate you!
2/18/15 6:15,MerrickRealtor,negative,@JetBlue all taken care of .... Other then the dropped call and the total half hour wait #love #jetblue
2/18/15 5:54,MyPowerPose,positive,@JetBlue thank you for incredible customer svc from gate to flight. Mint experience is magic.
2/18/15 5:53,noplasticshower,positive,Thanks @JetBlue. Next up we will see how the slog from JFK to the city goes!
2/18/15 5:53,BrianWalkerCHI,neutral,@JetBlue Social Media Takes Flight with Fly #LikeAGirl - What brand lesson can we learn?  #SMM #Brand  https://t.co/nTGl2WnQVM
2/18/15 5:52,MerrickRealtor,neutral,@JetBlue Lekvhg want to see what the cost would be to change to the 430 flight
2/18/15 5:49,dannygilbs,negative,"@JetBlue you stood me up last night, but I'm giving you a second chance. I'm just a boy, tweeting an airline, asking them to fly him home."
2/18/15 5:42,MerrickRealtor,negative,@JetBlue waited for 15 min then got disconnect
2/18/15 5:35,ErinMBarlow,positive,@JetBlue and a HUGE thanks to the crew on flight 1348 who flew in to DCA from SJU Monday night in the snow so we could have a plane!!!
2/18/15 5:35,MerrickRealtor,negative,@JetBlue is I can't make changes on the website am I still charged 25 dollars for using phone
2/18/15 5:35,ErinMBarlow,positive,"@JetBlue planning on it!  Btw, excellent service and crew from DCA through SJU into SXM!!!!!"
2/18/15 5:27,ErinMBarlow,positive,"@JetBlue why yes, yes it does!!!!  Great trip down!! Thanks for the lift!!!!"
2/18/15 5:16,KarlMiller,positive,@JetBlue hotspot free WiFi makes me happy. #jfk #itsthelittlethings
2/18/15 5:07,rjburnsva,negative,@JetBlue your agents at IAD have compounded this problem by not making any announcements #jetbluemess
2/18/15 4:58,bmose14,negative,"@JetBlue just a heads up, this page no longer exists http://t.co/NsJWVTTjGo"
2/18/15 4:50,philpete,neutral,@JetBlue deal!
2/18/15 4:45,philpete,neutral,@JetBlue @drwinston001 I think we'll need a selfie as proof...
2/18/15 4:42,drwinston001,negative,@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?
2/18/15 4:41,philpete,positive,"@JetBlue gorgeous day, hope the flight back tomorrow AM is just as pleasant! Thanks"
2/18/15 4:31,rjburnsva,negative,@JetBlue they say they have no update. I don't work I don't get paid.  Jet blue has my money but no flight. Argh!
2/18/15 4:25,rjburnsva,negative,@JetBlue no news here at the gate. What are my options?
2/18/15 4:12,heyjdoan,positive,@JetBlue it's okay...I'm actually a tea kinda guy anyway. Thanks!
2/18/15 4:05,rjburnsva,negative,@JetBlue well I'm glad I got up at 5 am so I can sit in an airport.  No place else I'd rather be (not)
2/18/15 4:03,MerrickRealtor,negative,@JetBlue  no ... I am guessing I have to call someone
2/18/15 3:56,rjburnsva,negative,@JetBlue why 730 and not 645 as scheduled?
2/18/15 3:51,rjburnsva,negative,@JetBlue #1408 IAD to JFK still hasn't boarded. What's today's excuse and how am I gonna get to work?
2/18/15 3:50,IsaacKarmel,negative,@JetBlue why is t that every time I fly jfk even more speed doesn't work waiting for 10 min #nogood
2/18/15 3:35,MerrickRealtor,neutral,@JetBlue can I change my flight if I already printed my boarding pass?
2/18/15 3:27,KarlaBaerga,positive,@JetBlue its always a pleasure â˜ºï¸è
2/18/15 3:14,yosoyfelixx_,positive,@JetBlue this is lovely!
2/18/15 2:36,JetBlueNews,neutral,@JetBlue Dumps Amex - Nassau News Live http://t.co/DZg99JFIiK
2/18/15 2:23,superstarpromo1,neutral,"@JetBlue @_justdippin_ drops a new video off the upcoming project #TheTakeover, produced by YpOnTheBeat https://t.co/IKQBdZA7TN RT"
2/18/15 1:36,JetBlueNews,neutral,@JetBlue to End Partnership with American Express - http://t.co/WhuFmI2Ytd http://t.co/fbTEMFwRsP
2/18/15 1:05,JetBlueNews,neutral,@JetBlue marks 15th birthday with 'Blumanity' paint job - @Dallas_News (blog) http://t.co/lFGR0Nifut
2/18/15 0:36,JetBlueNews,neutral,@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5
2/17/15 23:36,JetBlueNews,neutral,"@JetBlue Change in the Air for Travelers, Investors - @BloombergNews http://t.co/6redD3vC73"
2/17/15 23:23,JJBarraza,positive,@JetBlue Finally taking off! LAS-FLL-SJU #letsgo
2/17/15 22:35,ToTravelToLive,neutral,@JetBlue Anywhere warm cause its freezing in NYC
2/17/15 22:17,cessymeacham,negative,"@JetBlue Clients got ZERO, in 32 years career never thought this was possible.2 suitcases worth thousands of $$ in Italian clothing robbed."
2/17/15 21:31,Under4R,neutral,"@JetBlue, flights 1970, 1366, and 1552 will fly over after 1 am on your way into @BostonLogan - mind taking ocean approach so we can sleep?"
2/17/15 21:29,komal102,negative,@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..
2/17/15 21:27,komal102,negative,@JetBlue We even went to the airport and were on the phone for hrs and no help at all. Everyone said different things.
2/17/15 21:26,komal102,negative,@JetBlue People kept saying it was due to weather but there were flights going directly to boston even after our flight.
2/17/15 21:25,komal102,negative,@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it
2/17/15 21:22,komal102,negative,"@JetBlue disappointed that my flight back to boston from PR was Cancelled Flightled,rebooked 4 the next day,delayed that one too, and no compensation"
2/17/15 21:16,fialho_monica,positive,"@JetBlue great trip today!  Thanks to the crew flying us home, they were fantastic! http://t.co/sk6W9XQaQB"
2/17/15 21:05,JetBlueNews,neutral,@JetBlue Celebrates 15-Year Anniversary With New Livery - Digital Journal http://t.co/U5HXri6Crx
2/17/15 20:59,thedonkeyshow,positive,@JetBlue awe you guys are great can't wait to travel with you again soon!!!
2/17/15 20:58,kimbetech,positive,@JetBlue yes! Announced we will take off. You're on it! Thank you!
2/17/15 20:43,bekiweki,positive,"@JetBlue Also, thanks for your prompt replies. I'm really impressed--and you're not just brushing me off. Much appreciated!"
2/17/15 20:42,bekiweki,neutral,"@JetBlue What about if I booked it through Orbitz? My email is correct, but there's a middle party."
2/17/15 20:40,lynn_with_an_A,positive,@JetBlue it's been a while since I've angry tweeted an airline. Apparently you read my mind before I could bitch. Thank you for the credit.
2/17/15 20:36,michaelhakimkan,neutral,@JetBlue it was at JFK airport right now
2/17/15 20:35,bekiweki,neutral,@JetBlue That's pretty nice. Are flight credits automatically given after the flight? I also wish there were a lounge I could sleep in.
2/17/15 20:35,NYC_TAM,positive,"@JetBlue's #ValentinesDay email was on point &amp; so clever! Thanks for being amazing, #JetBlue! #loveisintheair http://t.co/DoCmvoTWTI"
2/17/15 20:34,michaelhakimkan,negative,"@JetBlue She claimed that she did, but I was not happy with the way I was treated."
2/17/15 20:30,michaelhakimkan,negative,"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue"
2/17/15 20:29,ChicDisheveled,negative,"@JetBlue shout out to the crew on flight 89 headed back to the big apple, they kept my glass half full the whole flight! #jetbluejfk"
2/17/15 20:23,bekiweki,negative,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting."
2/17/15 20:14,mypumpkinheads,positive,@JetBlue thank you for help and quick response
2/17/15 20:05,JetBlueNews,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln
2/17/15 20:02,mypumpkinheads,neutral,@JetBlue flight 705. EWR to FLL
2/17/15 19:59,SpiritED_Dixon,neutral,@JetBlue @KleinErin Hi! Know a pastor or homeschool mom who might like SpiritED? Have 'em contact me on Prefundia:http://t.co/jRbZLHRW7y
2/17/15 19:58,mypumpkinheads,neutral,@JetBlue don't know if u define that as a #ControllableIrregularity
2/17/15 19:57,mypumpkinheads,negative,@JetBlue the gate agent said our original plane got de-icing fluid in the engine that created a short so they took the plane out of service
2/17/15 19:50,fanmla1,positive,"@JetBlue big shoutout to the crews on 2017 Bos&gt;jfk &amp; 486 jfk&gt;roc, &amp; gate crews at c19 Bos &amp; 6 jfk. Long day of delays made better by them!"
2/17/15 19:50,mypumpkinheads,negative,@JetBlue 6 hour delay. Supposed to land at 9pm now it's 3am. Still not boarding. #EpicFail
2/17/15 19:45,Denaroche,positive,@Jetblue first airline to use #applepay in flight #airlines
2/17/15 19:44,BFontanilla,negative,@JetBlue I hope your system wasn't hacked cause someone else's passport info was on my reservation &amp; I couldn't get my boarding pass
2/17/15 19:42,reidcappel,positive,@JetBlue Thanks for having us hang out at Tampa Airport forever today!!! It's really been an awesome experience
2/17/15 19:36,JetBlueNews,neutral,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Alaska Highway News http://t.co/tynchOeLac
2/17/15 19:24,TranquillityIW,negative,"@JetBlue honestly Iâ€™m glad you didnâ€™t Cancelled Flight the flight, just that Iâ€™ll be driving home at 3-4 am now. :/"
2/17/15 19:24,Trufflebaby2,negative,@JetBlue bag just delivered and items have been stolen.  At first look - my Kate spade bag and bottle of spiced rum!  Wtf!!
2/17/15 19:16,dannygilbs,negative,"@JetBlue I'm disappointed my flight was Cancelled Flighted, mostly because I was excited to listen to the song ""I'm Blue"" while flying on JetBlue."
2/17/15 18:58,odie488,positive,@JetBlue @Leopolds_IC  No but my friend in the picture - Phillip Heller (JFK IFC) did and he said it was delicious!
2/17/15 18:52,GraceLavigne,negative,"@JetBlue flight delayed 3x(!) and still not taking off on time, &amp; greeting me at my seat (yes it's gum &amp; garbage): http://t.co/n9hmcrJChb"
2/17/15 18:47,MoniqueRose18,positive,@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :)
2/17/15 18:40,Trufflebaby2,neutral,@JetBlue sent
2/17/15 18:39,cindylouwho821,positive,@JetBlue app just reminded me I will be flying to #FLL in 2 weeks. #ChillyCVZ #ThankGoodness @mypompanobeach #family #friends #sunshine
2/17/15 18:39,MoniqueRose18,neutral,@JetBlue Sure! Email screenshot below. Link: https://t.co/soiQrN19aj http://t.co/IbVvTzLS4E
2/17/15 18:35,Krocheima,positive,@JetBlue I just wanted to say flight attendant fitz was the best tonight on flight #1326 bwi/Bos. Great guy and made the flight fantastic!
2/17/15 18:34,Trufflebaby2,negative,@JetBlue bag is supposedly here in Boston
2/17/15 18:33,MoniqueRose18,neutral,@JetBlue Received an invitation to participate in e-rewards. Is this legit from JetBlue? Just double checking bc the site looked different.
2/17/15 18:30,Trufflebaby2,negative,@JetBlue I don't know- no one would tell me where they were coming from - I would guess so as that's where we had all the changes to flights
2/17/15 18:28,Trufflebaby2,negative,@JetBlue I get Sunday due to weather and ok Monday they're busy but this is crazy
2/17/15 18:27,Trufflebaby2,neutral,@JetBlue I have the emails that they are on their way
2/17/15 18:27,mellamommy,negative,@JetBlue supervisor humiliated us and was uncompromising. We were completely blindsided!
2/17/15 18:25,mellamommy,negative,@JetBlue offered to pay for tix at the airport BC we were never told that our reservation didn't go through. Was told I could pay $2275 pp.
2/17/15 18:24,Trufflebaby2,negative,@JetBlue right now completely pissed off
2/17/15 18:24,Trufflebaby2,negative,"@JetBlue I've had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat"
2/17/15 18:23,mellamommy,negative,@JetBlue my SIL bought tix for us to NYC. We were told at the gate that her cc was declined. Supervisor accused us of illegal activity.
2/17/15 18:23,Trufflebaby2,negative,@JetBlue dispatcher keeps yelling and hung up on me!
2/17/15 18:23,Trufflebaby2,negative,@JetBlue now when I call it's still at the warehouse and might be going out tonight
2/17/15 18:22,Trufflebaby2,negative,@JetBlue they couldn't do it sun then it was supposed to be mon after 6pm then today from 11 to 3 then from 6 to 8
